request_id,sp_id,channel,platform,app_version,required_docs,required_count,status_code,previous_status,status_ts,step_latency_ms,missing_count,error_code,error_source,status_history
REQ000440,Lulu,redirect,android,6.2.2,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S31,S30,2025-11-25 08:43:45,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000440,Lulu,redirect,android,6.2.2,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S40,S31,2025-11-25 08:43:48,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S00,,2025-11-08 21:13:00,0,0,,,"[""S00""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S01,S00,2025-11-08 21:13:03,3000,0,,,"[""S00"", ""S01""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S02,S01,2025-11-08 21:13:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S03,S02,2025-11-08 21:13:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S08,S03,2025-11-08 21:13:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S11,S08,2025-11-08 21:13:21,2000,2,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S12,S11,2025-11-08 21:13:33,12000,2,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S15,S12,2025-11-08 21:13:43,10000,0,issuer_not_found,issuer,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S15""]"
REQ000441,Arab Bank,notification,ios,6.4.1,"[""Emirates ID Card"", ""Driving License""]",2,S44,S15,2025-11-08 21:13:48,5000,0,issuer_not_found,issuer,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S15"", ""S44""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S00,,2025-11-12 13:43:00,0,0,,,"[""S00""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S01,S00,2025-11-12 13:43:03,3000,0,,,"[""S00"", ""S01""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S02,S01,2025-11-12 13:43:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S03,S02,2025-11-12 13:43:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S08,S03,2025-11-12 13:43:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S10,S08,2025-11-12 13:43:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S20,S10,2025-11-12 13:43:39,18000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S21,S20,2025-11-12 13:43:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S30,S21,2025-11-12 13:43:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S31,S30,2025-11-12 13:43:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000442,Noor Capital,notification,ios,6.2.2,"[""Residence Visa""]",1,S40,S31,2025-11-12 13:43:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S00,,2025-11-22 02:41:00,0,0,,,"[""S00""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S04,S00,2025-11-22 02:41:02,2000,0,,,"[""S00"", ""S04""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S05,S04,2025-11-22 02:41:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S08,S05,2025-11-22 02:41:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S11,S08,2025-11-22 02:41:12,2000,1,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S12,S11,2025-11-22 02:41:26,14000,1,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S13,S12,2025-11-22 02:41:37,11000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S20,S13,2025-11-22 02:41:53,16000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S21,S20,2025-11-22 02:42:01,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S30,S21,2025-11-22 02:42:03,2000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S31,S30,2025-11-22 02:42:10,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000443,Baraka,redirect,ios,6.2.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S40,S31,2025-11-22 02:42:13,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S00,,2025-11-20 15:11:00,0,0,,,"[""S00""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S01,S00,2025-11-20 15:11:03,3000,0,,,"[""S00"", ""S01""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S02,S01,2025-11-20 15:11:08,5000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S03,S02,2025-11-20 15:11:12,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S08,S03,2025-11-20 15:11:20,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S11,S08,2025-11-20 15:11:22,2000,1,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S12,S11,2025-11-20 15:11:37,15000,1,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S13,S12,2025-11-20 15:11:47,10000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S20,S13,2025-11-20 15:12:03,16000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S21,S20,2025-11-20 15:12:12,9000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S30,S21,2025-11-20 15:12:14,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S31,S30,2025-11-20 15:12:22,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000444,Baraka,notification,android,6.2.0,"[""Emirates ID Card""]",1,S40,S31,2025-11-20 15:12:26,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S00,,2025-11-14 12:45:00,0,0,,,"[""S00""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S01,S00,2025-11-14 12:45:03,3000,0,,,"[""S00"", ""S01""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S02,S01,2025-11-14 12:45:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S03,S02,2025-11-14 12:45:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S08,S03,2025-11-14 12:45:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S10,S08,2025-11-14 12:45:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S20,S10,2025-11-14 12:45:39,18000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S21,S20,2025-11-14 12:45:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S30,S21,2025-11-14 12:45:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S31,S30,2025-11-14 12:45:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000445,National Bonds Corporation Sole Proprietorship P.S.C.,notification,ios,5.10.1,"[""Emirates ID Card"", ""Passport""]",2,S40,S31,2025-11-14 12:45:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S00,,2025-11-17 20:02:00,0,0,,,"[""S00""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S06,S00,2025-11-17 20:02:02,2000,0,,,"[""S00"", ""S06""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S07,S06,2025-11-17 20:02:12,10000,0,,,"[""S00"", ""S06"", ""S07""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S08,S07,2025-11-17 20:02:17,5000,0,,,"[""S00"", ""S06"", ""S07"", ""S08""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S11,S08,2025-11-17 20:02:19,2000,1,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S12,S11,2025-11-17 20:02:31,12000,1,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S13,S12,2025-11-17 20:02:40,9000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S20,S13,2025-11-17 20:02:54,14000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S21,S20,2025-11-17 20:03:01,7000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S30,S21,2025-11-17 20:03:03,2000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S31,S30,2025-11-17 20:03:09,6000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000446,Etisalat Retail,qr,ios,5.10.1,"[""Emirates ID Card"", ""Residence Visa""]",2,S40,S31,2025-11-17 20:03:12,3000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000447,National Bonds Corporation Sole Proprietorship P.S.C.,qr,ios,6.2.1,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S00,,2025-11-13 08:21:00,0,0,,,"[""S00""]"
REQ000447,National Bonds Corporation Sole Proprietorship P.S.C.,qr,ios,6.2.1,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S06,S00,2025-11-13 08:21:02,2000,0,,,"[""S00"", ""S06""]"
REQ000447,National Bonds Corporation Sole Proprietorship P.S.C.,qr,ios,6.2.1,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S42,S06,2025-11-13 08:36:02,900000,0,,,"[""S00"", ""S06"", ""S42""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S00,,2025-11-07 23:52:00,0,0,,,"[""S00""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S04,S00,2025-11-07 23:52:02,2000,0,,,"[""S00"", ""S04""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S05,S04,2025-11-07 23:52:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S08,S05,2025-11-07 23:52:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S10,S08,2025-11-07 23:52:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S20,S10,2025-11-07 23:52:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000448,ADCB,redirect,ios,6.3.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S43,S20,2025-11-07 23:52:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S43""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S00,,2025-11-06 15:58:00,0,0,,,"[""S00""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S01,S00,2025-11-06 15:58:03,3000,0,,,"[""S00"", ""S01""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S02,S01,2025-11-06 15:58:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S03,S02,2025-11-06 15:58:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S08,S03,2025-11-06 15:58:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S10,S08,2025-11-06 15:58:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S20,S10,2025-11-06 15:58:37,16000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S21,S20,2025-11-06 15:58:45,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S30,S21,2025-11-06 15:58:47,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S31,S30,2025-11-06 15:58:54,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000449,ADIB,notification,android,6.0.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S41,S31,2025-11-06 15:59:02,8000,0,dv_5xx,dv,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S41""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S00,,2025-11-20 16:27:00,0,0,,,"[""S00""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S04,S00,2025-11-20 16:27:02,2000,0,,,"[""S00"", ""S04""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S05,S04,2025-11-20 16:27:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S08,S05,2025-11-20 16:27:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S10,S08,2025-11-20 16:27:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S20,S10,2025-11-20 16:27:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S21,S20,2025-11-20 16:27:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S30,S21,2025-11-20 16:27:38,2000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S31,S30,2025-11-20 16:27:45,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000450,National Bonds Corporation Sole Proprietorship P.S.C.,redirect,ios,6.2.2,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S40,S31,2025-11-20 16:27:48,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S00,,2025-11-28 16:04:00,0,0,,,"[""S00""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S04,S00,2025-11-28 16:04:02,2000,0,,,"[""S00"", ""S04""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S05,S04,2025-11-28 16:04:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S08,S05,2025-11-28 16:04:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S10,S08,2025-11-28 16:04:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S20,S10,2025-11-28 16:04:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000451,Etisalat Retail,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S43,S20,2025-11-28 16:04:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S43""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S00,,2025-11-27 09:37:00,0,0,,,"[""S00""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S01,S00,2025-11-27 09:37:03,3000,0,,,"[""S00"", ""S01""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S02,S01,2025-11-27 09:37:08,5000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S03,S02,2025-11-27 09:37:12,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S08,S03,2025-11-27 09:37:20,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S11,S08,2025-11-27 09:37:22,2000,2,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S12,S11,2025-11-27 09:37:37,15000,1,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S13,S12,2025-11-27 09:37:47,10000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S20,S13,2025-11-27 09:38:03,16000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S21,S20,2025-11-27 09:38:12,9000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000452,Etisalat Retail,notification,android,6.1.3,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S30,S21,2025-11-27 09:38:14,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
